t_s,user_id,step,latency_ms,ok,error
0.636178,10081,chat_msg,297.881,1,
0.636238,10079,chat_msg,298.122,1,
0.636272,10078,chat_msg,297.622,1,
0.636526,10176,new_chat,41.896,1,
0.636734,10178,new_chat,41.396,1,
0.636945,10177,new_chat,42.119,1,
0.637138,10174,new_chat,47.645,1,
0.637313,10175,new_chat,43.374,1,
0.638005,10191,start,30.439,1,
0.638402,10192,start,30.263,1,
0.642057,10193,start,30.728,1,
0.651131,10194,start,31.073,1,
0.651354,10195,start,31.042,1,
0.654944,10086,chat_msg,301.005,1,
0.655002,10084,chat_msg,300.743,1,
0.655157,10087,chat_msg,299.933,1,
0.655206,10083,chat_msg,300.678,1,
0.655257,10085,chat_msg,300.486,1,
0.666110,10196,start,39.861,1,
0.666365,10197,start,39.870,1,
0.666580,10180,new_chat,59.414,1,
0.666783,10181,new_chat,59.004,1,
0.666978,10182,new_chat,59.006,1,
0.667164,10179,new_chat,62.594,1,
0.667534,10198,start,38.739,1,
0.667993,10199,start,36.810,1,
0.668190,10200,start,34.835,1,
0.670599,10183,new_chat,59.817,1,
0.670851,10090,chat_msg,300.871,1,
0.670896,10088,chat_msg,301.123,1,
0.670953,10089,chat_msg,300.759,1,
0.670991,10091,chat_msg,298.535,1,
0.671104,10201,start,34.780,1,
0.671551,10185,new_chat,46.911,1,
0.671757,10184,new_chat,49.403,1,
0.671946,10186,new_chat,45.206,1,
0.672714,10187,new_chat,45.285,1,
0.672965,10188,new_chat,44.363,1,
0.673222,10189,new_chat,43.108,1,
0.673454,10202,start,33.551,1,
0.674862,10203,start,32.093,1,
0.682315,10204,start,32.061,1,
0.682563,10190,new_chat,46.837,1,
0.682769,10192,new_chat,44.333,1,
0.682957,10191,new_chat,44.915,1,
0.683140,10193,new_chat,41.037,1,
0.683318,10205,start,32.532,1,
0.684553,10092,chat_msg,299.124,1,
0.684598,10093,chat_msg,298.767,1,
0.684637,10096,chat_msg,298.621,1,
0.684672,10097,chat_msg,298.310,1,
0.684704,10094,chat_msg,299.062,1,
0.684735,10095,chat_msg,298.540,1,
0.684762,10206,start,32.019,1,
0.685801,10207,start,30.361,1,
0.699717,10208,start,32.372,1,
0.700505,10195,new_chat,49.118,1,
0.700809,10194,new_chat,49.638,1,
0.701526,10209,start,33.726,1,
0.702796,10210,start,34.421,1,
0.704152,10099,chat_msg,302.110,1,
0.704217,10098,chat_msg,301.926,1,
0.704268,10100,chat_msg,301.741,1,
0.704477,10102,chat_msg,301.723,1,
0.704529,10101,chat_msg,302.968,1,
0.704567,10211,start,33.201,1,
0.705493,10212,start,31.809,1,
0.705928,10213,start,30.835,1,
0.709552,10214,start,31.409,1,
0.710744,10215,start,30.642,1,
0.714992,10105,chat_msg,297.800,1,
0.715039,10106,chat_msg,298.056,1,
0.715087,10104,chat_msg,297.329,1,
0.715128,10107,chat_msg,297.177,1,
0.715162,10103,chat_msg,297.589,1,
0.715251,10216,start,30.290,1,
0.715456,10201,new_chat,44.320,1,
0.715644,10200,new_chat,47.424,1,
0.715839,10196,new_chat,49.686,1,
0.716040,10198,new_chat,48.473,1,
0.716221,10197,new_chat,49.821,1,
0.716401,10199,new_chat,48.376,1,
0.716618,10202,new_chat,43.128,1,
0.716796,10203,new_chat,41.889,1,
0.729852,10217,start,31.640,1,
0.730076,10218,start,31.583,1,
0.730275,10219,start,31.592,1,
0.730458,10220,start,31.582,1,
0.732052,10111,chat_msg,299.273,1,
0.732109,10108,chat_msg,299.519,1,
0.732153,10110,chat_msg,299.761,1,
0.732192,10109,chat_msg,298.886,1,
0.733108,10112,chat_msg,299.559,1,
0.733796,10221,start,30.729,1,
0.744457,10222,start,39.622,1,
0.744813,10223,start,39.084,1,
0.745606,10224,start,36.316,1,
0.745834,10225,start,34.570,1,
0.746351,10205,new_chat,63.005,1,
0.746618,10204,new_chat,64.260,1,
0.746859,10206,new_chat,62.070,1,
0.747085,10207,new_chat,61.243,1,
0.747856,10115,chat_msg,298.628,1,
0.747928,10113,chat_msg,298.427,1,
0.747980,10116,chat_msg,298.016,1,
0.748239,10114,chat_msg,298.500,1,
0.748286,10117,chat_msg,298.094,1,
0.748943,10226,start,34.171,1,
0.749133,10208,new_chat,49.379,1,
0.749453,10210,new_chat,46.621,1,
0.749843,10211,new_chat,45.239,1,
0.751327,10209,new_chat,49.761,1,
0.751561,10212,new_chat,46.033,1,
0.751755,10213,new_chat,45.796,1,
0.751945,10214,new_chat,42.350,1,
0.752136,10215,new_chat,41.354,1,
0.753181,10227,start,35.037,1,
0.753597,10228,start,32.466,1,
0.758931,10229,start,30.361,1,
0.759147,10216,new_chat,43.859,1,
0.759355,10230,start,30.486,1,
0.761932,10121,chat_msg,297.954,1,
0.761983,10118,chat_msg,297.800,1,
0.762024,10120,chat_msg,297.586,1,
0.762062,10119,chat_msg,297.386,1,
0.762098,10122,chat_msg,297.213,1,
0.762252,10231,start,31.490,1,
0.763914,10232,start,30.528,1,
0.776887,10233,start,31.771,1,
0.777145,10218,new_chat,47.038,1,
0.777339,10219,new_chat,47.035,1,
0.777592,10217,new_chat,47.702,1,
0.777820,10220,new_chat,47.336,1,
0.778019,10234,start,32.597,1,
0.778892,10221,new_chat,45.054,1,
0.779230,10235,start,33.170,1,
0.780499,10123,chat_msg,300.060,1,
0.780548,10124,chat_msg,300.614,1,
0.780590,10126,chat_msg,300.376,1,
0.780630,10125,chat_msg,299.945,1,
0.780668,10127,chat_msg,299.761,1,
0.780702,10236,start,31.049,1,
0.784507,10237,start,31.103,1,
0.784734,10238,start,30.942,1,
0.785755,10239,start,30.542,1,
0.791221,10240,start,32.517,1,
0.792218,10130,chat_msg,295.664,1,
0.792283,10132,chat_msg,295.917,1,
0.792335,10128,chat_msg,296.385,1,
0.792375,10131,chat_msg,296.209,1,
0.792413,10129,chat_msg,296.671,1,
0.793066,10241,start,30.335,1,
0.793409,10223,new_chat,48.548,1,
0.793632,10226,new_chat,44.659,1,
0.793821,10224,new_chat,48.182,1,
0.794016,10225,new_chat,48.150,1,
0.794211,10222,new_chat,49.694,1,
0.794391,10227,new_chat,41.174,1,
0.794583,10228,new_chat,40.954,1,
0.795628,10242,start,30.812,1,
0.807904,10243,start,31.995,1,
0.808184,10230,new_chat,48.799,1,
0.808382,10229,new_chat,49.405,1,
0.808574,10244,start,32.236,1,
0.808841,10231,new_chat,46.559,1,
0.809072,10232,new_chat,45.123,1,
0.809310,10245,start,32.650,1,
0.811563,10133,chat_msg,299.116,1,
0.811613,10135,chat_msg,299.933,1,
0.811655,10134,chat_msg,299.778,1,
0.811692,10136,chat_msg,299.521,1,
0.811727,10137,chat_msg,299.033,1,
0.811779,10246,start,32.348,1,
0.811990,10247,start,31.059,1,
0.814092,10248,start,30.357,1,
0.816801,10249,start,30.362,1,
0.823037,10234,new_chat,44.987,1,
0.823350,10250,start,31.799,1,
0.823554,10236,new_chat,42.822,1,
0.823750,10235,new_chat,44.487,1,
0.824014,10233,new_chat,47.080,1,
0.824285,10238,new_chat,39.519,1,
0.824538,10237,new_chat,39.993,1,
0.824778,10239,new_chat,38.986,1,
0.825163,10142,chat_msg,297.707,1,
0.825217,10143,chat_msg,297.491,1,
0.825262,10251,start,32.551,1,
0.825513,10140,chat_msg,299.000,1,
0.825564,10141,chat_msg,298.449,1,
0.825634,10139,chat_msg,298.710,1,
0.825706,10138,chat_msg,298.980,1,
0.826171,10252,start,30.343,1,
0.829568,10240,new_chat,38.293,1,
0.830440,10253,start,30.946,1,
0.839867,10254,start,32.757,1,
0.840070,10242,new_chat,44.411,1,
0.840270,10241,new_chat,47.171,1,
0.840473,10255,start,32.938,1,
0.841926,10147,chat_msg,297.716,1,
0.841980,10145,chat_msg,297.981,1,
0.842055,10146,chat_msg,298.256,1,
0.842123,10144,chat_msg,298.548,1,
0.842199,10256,start,31.749,1,
0.842428,10257,start,30.240,1,
0.845798,10258,start,30.689,1,
0.854381,10259,start,32.071,1,
0.854598,10245,new_chat,45.249,1,
0.854798,10260,start,32.114,1,
0.855027,10243,new_chat,47.066,1,
0.855223,10247,new_chat,43.204,1,
0.855439,10244,new_chat,46.835,1,
0.855623,10246,new_chat,43.813,1,
0.856136,10248,new_chat,42.001,1,
0.856528,10249,new_chat,39.687,1,
0.857162,10149,chat_msg,298.342,1,
0.857242,10151,chat_msg,298.165,1,
0.857286,10153,chat_msg,297.782,1,
0.857327,10152,chat_msg,298.760,1,
0.857364,10150,chat_msg,298.059,1,
0.857408,10148,chat_msg,299.045,1,
0.857441,10261,start,31.498,1,
0.857665,10262,start,30.491,1,
0.861271,10263,start,30.365,1,
0.869431,10264,start,36.196,1,
0.870812,10252,new_chat,44.606,1,
0.871089,10251,new_chat,45.790,1,
0.871392,10265,start,31.758,1,
0.871628,10250,new_chat,48.247,1,
0.871863,10253,new_chat,41.383,1,
0.872272,10155,chat_msg,297.997,1,
0.872319,10157,chat_msg,297.177,1,
0.872361,10156,chat_msg,297.776,1,
0.872399,10154,chat_msg,297.538,1,
0.873432,10266,start,31.720,1,
0.873708,10267,start,31.073,1,
0.877155,10268,start,30.853,1,
0.886184,10269,start,32.427,1,
0.886419,10257,new_chat,43.961,1,
0.886633,10256,new_chat,44.396,1,
0.886834,10255,new_chat,46.331,1,
0.887026,10254,new_chat,47.124,1,
0.887215,10270,start,33.054,1,
0.887398,10258,new_chat,41.561,1,
0.890004,10271,start,33.665,1,
0.890206,10160,chat_msg,300.049,1,
0.890254,10163,chat_msg,296.500,1,
0.890295,10158,chat_msg,300.386,1,
0.890333,10161,chat_msg,300.627,1,
0.890372,10000,chat_msg,301.097,1,
0.890407,10162,chat_msg,296.851,1,
0.890442,10159,chat_msg,297.134,1,
0.890718,10272,start,32.013,1,
0.892673,10273,start,30.909,1,
0.900891,10274,start,30.980,1,
0.901112,10261,new_chat,43.642,1,
0.901346,10260,new_chat,46.519,1,
0.901583,10262,new_chat,43.886,1,
0.901882,10275,start,31.495,1,
0.902079,10259,new_chat,47.663,1,
0.902484,10263,new_chat,41.172,1,
0.902951,10276,start,30.869,1,
0.906151,10277,start,31.363,1,
0.908380,10278,start,30.983,1,
0.918753,10279,start,33.442,1,
0.918956,10264,new_chat,49.450,1,
0.919149,10265,new_chat,47.719,1,
0.919331,10267,new_chat,45.582,1,
0.919514,10266,new_chat,46.035,1,
0.919700,10166,chat_msg,313.989,1,
0.919745,10167,chat_msg,314.261,1,
0.919785,10001,chat_msg,313.067,1,
0.919826,10005,chat_msg,313.880,1,
0.919857,10280,start,34.017,1,
0.920048,10268,new_chat,42.854,1,
0.920241,10002,chat_msg,313.337,1,
0.920283,10003,chat_msg,314.071,1,
0.920320,10164,chat_msg,315.329,1,
0.920696,10165,chat_msg,315.451,1,
0.920737,10004,chat_msg,314.249,1,
0.920766,10281,start,30.945,1,
0.920994,10007,chat_msg,300.306,1,
0.921038,10172,chat_msg,297.956,1,
0.921076,10011,chat_msg,299.006,1,
0.921109,10006,chat_msg,300.262,1,
0.921145,10169,chat_msg,297.243,1,
0.921179,10168,chat_msg,297.536,1,
